25,-103.392353,20.691176
14,-103.392353,20.691176
56,-103.472407,20.701714
298,-103.35733,20.70069
471,-103.44353,20.681229
117,-103.46443,20.67025
70,-103.439854,20.652334
31,-103.479931,20.702721
47,-103.38827,20.72289
59,-103.411659,20.678195
27,-103.41991,20.63362
114,-103.455749,20.678299
12,-103.455749,20.678299
32,-103.403312,20.651879
24,-103.39588,20.72264
272,-103.388333,20.720556
180,-103.388333,20.720556
118,-103.37875,20.73877
81,-103.510556,20.750833
9,-103.38874,20.71945
41,-103.419796,20.657106
183,-103.419796,20.657106
220,-103.419796,20.657106
147,-103.419796,20.657106
11,-103.392353,20.691176
18,-103.392353,20.691176
10,-103.392353,20.691176
16,-103.44353,20.681229
123,-103.46443,20.67025
0,-103.439854,20.652334
0,-103.39588,20.72264
105,-103.388333,20.720556
15,-103.419796,20.657106
23,-103.419796,20.657106
22,-103.42901,20.68196
1,-103.403986,20.635072
40,-103.427585,20.628444
12,-103.388333,20.720556
45,-103.403986,20.635072
12,-103.445857,20.687747
24,-103.428143,20.756127
108,-103.388333,20.720556
68,-103.425992,20.629214
93,-103.41505,20.69382
90,-103.388333,20.720556
0,-103.439854,20.652334
36,-103.403986,20.635072
7,-103.388333,20.720556
914,-103.388333,20.720556
180,-103.245556,20.623333
4897,-103.24628,20.61687
74,-103.249911,20.618777
2000,-103.153204,20.5697
13,-103.245556,20.623333
153,-103.24628,20.61687
20,-103.24628,20.61687
0,-103.245556,20.623333
10,-103.245556,20.623333
53,-103.241137,20.619688
816,-103.443056,20.473611
1582,-103.443623,20.469106
371,-103.502851,20.479781
130,-103.453056,20.57
773,-103.502851,20.479781
475,-103.443056,20.473611
0,-103.355077,20.548027
0,-103.440556,20.581667
26,-103.443056,20.473611
1,-103.443056,20.473611
187,-103.30136,20.63303
403,-103.307222,20.638611
69,-103.406699,20.635376
751,-103.307222,20.638611
173,-103.316556,20.640361
546,-103.415117,20.608145
947,-103.415117,20.608145
744,-103.415117,20.608145
65,-103.415117,20.608145
44,-103.307222,20.638611
2351,-103.415117,20.608145
951,-103.415117,20.608145
1264,-103.415117,20.608145
1476,-103.40807,20.60905
107,-103.415117,20.608145
816,-103.40807,20.60905
13,-103.30136,20.63303
99,-103.31804,20.63933
32,-103.406699,20.635376
18,-103.307222,20.638611
441,-103.307222,20.638611
1340,-103.415117,20.608145
14,-103.415117,20.608145
107,-103.31804,20.63933
15,-103.30136,20.63303
138,-103.415117,20.608145
27,-103.415117,20.608145
88,-103.415117,20.608145
19,-103.415117,20.608145
3,-103.41584,20.61041
95,-103.307222,20.638611
84,-103.415117,20.608145
261,-103.415117,20.608145
31,-103.415117,20.608145
269,-103.40807,20.60905
16,-103.415117,20.608145
22,-103.415117,20.608145
16,-103.307222,20.638611
40,-103.415117,20.608145
2,-103.415117,20.608145
63,-103.30136,20.63303
1,-103.415117,20.608145
62,-103.307222,20.638611
10,-103.415117,20.608145
108,-103.40807,20.60905
87,-103.307222,20.638611
414,-103.13078,20.396954
1229,-103.367792,20.670598
473,-103.3622,20.67708
279,-103.37143,20.67672
44,-103.352694,20.677112
165,-103.364525,20.705677
5789,-103.345192,20.654433
142,-103.352259,20.678948
374,-103.369865,20.671212
158,-103.37388,20.67656
640,-103.350212,20.673451
66,-103.360123,20.674889
82,-103.342222,20.676389
1765,-103.342222,20.676389
23,-103.3765,20.67677
1203,-103.39026,20.67022
1700,-103.35924,20.6779
177,-103.374951,20.673604
0,-103.34144,20.71444
136,-103.27767,20.682734
149,-103.32063,20.64611
76,-103.342222,20.676389
75,-103.342222,20.676389
193,-103.342222,20.676389
212,-103.393511,20.69489
1605,-103.344954,20.678526
357,-103.348076,20.675311
590,-103.3734,20.67886
0,-103.347777,20.675203
6,-105.23501,20.60878
93,-103.34005,20.66976
10721,-103.34969,20.69433
2439,-103.38843,20.702262
61,-103.36232,20.69719
168,-103.37012,20.6754
2032,-103.35924,20.67774
704,-103.24952,20.64842
2176,-103.342222,20.676389
279,-103.36874,20.67462
0,-103.392736,20.667191
45,-103.34633,20.67145
100,-103.351088,20.673443
187,-103.358814,20.681096
199,-103.350345,20.676886
39,-103.32313,20.66923
81,-103.37047,20.67434
60,-103.342222,20.676389
205,-103.344431,20.67655
99,-103.347945,20.700006
921,-103.35333,20.61829
171,-103.36824,20.66772
1369,-103.32581,20.65306
151,-103.336402,20.684764
13449,-103.3271,20.65515
0,-103.37291,20.67669
73,-103.37013,20.67435
61,-103.38056,20.67958
50,-103.33864,20.681338
298,-103.382336,20.679277
426,-103.348076,20.675311
40,-103.372693,20.678876
1731,-103.380321,20.672219
361,-103.37327,20.68125
167,-103.342222,20.676389
159,-103.367792,20.670598
97,-103.37354,20.68537
296,-103.368172,20.667794
30,-103.373542,20.685507
106,-103.342222,20.676389
811,-103.342222,20.676389
60,-103.342222,20.676389
104,-103.342222,20.676389
7,-103.342222,20.676389
165,-103.393511,20.69489
4820,-103.31162,20.73937
497,-103.351069,20.676509
1857,-103.39673,20.67423
74,-103.370982,20.676702
0,-103.36545,20.7059
204,-103.36763,20.694381
33,-103.38253,20.6793
100,-103.387283,20.697054
130,-103.368412,20.676267
305,-103.337759,20.683057
322,-103.364525,20.705677
25,-103.369421,20.670566
2,-103.360123,20.674889
1361,-103.332089,20.686826
0,-103.387283,20.697054
2421,-103.35333,20.61829
4,-103.368412,20.676267
12,-103.37347,20.66987
35,-103.342222,20.676389
12306,-103.332089,20.686826
171,-103.395051,20.655639
728,-103.347505,20.695145
60,-103.351088,20.673443
37,-103.336512,20.679442
380,-103.33601,20.711413
129,-103.390252,20.698156
0,-103.358814,20.681096
133,-103.36098,20.676753
77,-103.346672,20.670852
426,-103.337759,20.683057
517,-103.347699,20.675223
29,-103.278863,20.674215
204,-103.37347,20.66987
295,-103.34779,20.66862
2314,-103.400251,20.666064
535,-103.346194,20.654415
79,-103.355157,20.668053
755,-101.93009,21.35559
191,-103.342222,20.676389
109,-103.341511,20.677201
176,-103.382349,20.666359
39,-103.358261,20.675532
9,-103.384651,20.663052
102,-103.32493,20.65222
1018,-103.373829,20.674475
479,-103.366802,20.67615
0,-103.36232,20.69719
0,-103.342222,20.676389
293,-103.342222,20.676389
11,-103.342222,20.676389
88,-103.342222,20.676389
170,-103.280594,20.643713
393,-103.387134,20.661728
551,-103.3671,20.67547
289,-103.350212,20.673451
249,-103.3525,20.67576
306,-103.35924,20.6779
583,-103.347777,20.675203
1069,-105.23501,20.60878
0,-103.3537,20.68557
226,-103.397366,20.66632
617,-103.36824,20.66772
93,-103.347287,20.670702
0,-103.3271,20.65515
0,-103.342222,20.676389
0,-103.342222,20.676389
0,-103.36888,20.67529
0,-103.368821,20.677074
0,-103.392826,20.691199
0,-103.325638,20.684579
0,-103.342222,20.676389
0,-103.342222,20.676389
56,-103.366903,20.675509
38,-103.379175,20.68432
0,-103.36232,20.69719
0,-103.3271,20.65515
2461,-103.332089,20.686826
0,-103.342222,20.676389
0,-103.342222,20.676389
0,-103.342222,20.676389
0,-103.342222,20.676389
0,-103.342222,20.676389
4,-103.38387,20.68113
73,-103.384103,20.681131
44,-103.36355,20.67452
24,-103.36698,20.66869
11,-103.37291,20.67669
0,-103.342222,20.676389
0,-103.342222,20.676389
0,-103.342222,20.676389
0,-103.365488,20.664242
18,-103.382336,20.679277
0,-103.3858,20.68334
58,-103.347699,20.675223
13,-103.374951,20.673604
16,-103.337759,20.683057
70,-103.37347,20.66987
24,-103.342222,20.676389
67,-103.364525,20.705677
45,-103.376154,20.68971
65,-103.348688,20.671832
0,-103.361148,20.676959
162,-103.368821,20.677074
22,-103.36545,20.7059
25,-103.375871,20.674541
101,-103.36232,20.69719
913,-103.34969,20.69433
261,-103.3271,20.65515
222,-103.31162,20.73937
289,-103.332089,20.686826
448,-103.35251,20.67185
35,-103.352259,20.678948
5,-103.342222,20.676389
39,-103.37291,20.67669
232,-103.384651,20.663052
19,-103.37013,20.67435
34,-103.345192,20.654433
27,-103.342222,20.676389
18,-103.376399,20.668509
20,-103.347259,20.693791
43,-103.3858,20.68334
28,-103.37559,20.68716
54,-103.35924,20.6779
135,-103.342222,20.676389
94,-103.371992,20.671383
0,-103.371354,20.691754
0,-103.3824,20.66909
17,-103.357513,20.673283
74,-103.38749,20.66103
29,-103.349966,20.658018
83,-103.342222,20.676389
3454,-103.35894,20.67492
10,-103.36232,20.69719
183,-103.34969,20.69433
110,-103.3271,20.65515
53,-103.31162,20.73937
22,-103.3562,20.67334
163,-103.342222,20.676389
22,-103.39673,20.67423
55,-103.342222,20.676389
31,-103.342222,20.676389
289,-103.332089,20.686826
53,-103.384651,20.663052
185,-103.342222,20.676389
6,-103.342222,20.676389
38,-103.358388,20.661493
2,-103.345257,20.704739
7,-103.36545,20.7059
33,-103.35894,20.67492
33,-103.34249,20.6946
74,-103.382349,20.666359
289,-103.387134,20.661728
14,-103.369852,20.67349
57,-103.347259,20.693791
9,-103.36545,20.7059
61,-103.346194,20.654415
12,-103.36232,20.69719
41,-103.342222,20.676389
5,-103.345257,20.704739
9,-103.342222,20.676389
1,-103.357382,20.700692
71,-103.347505,20.695145
87,-103.33594,20.7114
251,-103.35894,20.67492
314,-103.387134,20.661728
26,-103.376399,20.668509
4,-103.369538,20.667444
221,-103.3671,20.67547
0,-103.369852,20.67349
54,-103.347259,20.693791
13,-103.34249,20.6946
15,-103.35924,20.6779
0,-103.342222,20.676389
61,-103.39026,20.67022
12,-103.345257,20.704739
24,-103.355603,20.712117
107,-103.354117,20.672171
381,-103.383599,20.679709
65,-103.398081,20.657827
8,-103.357382,20.700692
8,-103.357513,20.673283
6,-103.345257,20.704739
5,-103.342222,20.676389
11,-103.368875,20.673554
20,-103.3562,20.67334
