5,-103.276111,20.558611
5,-103.342222,20.676389
5,-103.207472,20.746975
5,-103.220833,20.969167
5,-103.160278,20.960833
5,-103.186111,20.905556
5,-103.307222,20.638611
5,-103.307222,20.638611
5,-103.476609,20.531634
5,-103.389055,20.939653
6,-103.302222,20.564444
6,-103.342222,20.676389
6,-103.367934,20.687245
6,-103.36116,20.670326
6,-103.196516,20.927129
6,-103.236389,20.823611
6,-103.311342,20.612414
6,-103.436857,20.644454
6,-103.388333,20.720556
6,-103.373743,20.723102
6,-103.416296,20.632727
7,-103.38946,20.665769
7,-103.212924,20.909667
7,-103.280278,20.831667
7,-103.468611,20.438611
7,-103.483045,20.44617
7,-103.258224,20.625251
7,-103.249384,20.647865
7,-103.429725,20.662879
7,-103.452015,20.623772
8,-103.342222,20.676389
8,-103.32156,20.726836
8,-103.338342,20.672967
8,-103.322481,20.689742
8,-103.386886,20.677738
8,-103.231944,20.8875
8,-103.295217,20.618493
8,-103.483045,20.44617
8,-103.427288,20.66546
8,-103.403404,20.653892
8,-103.451314,20.680227
8,-103.416124,20.689406
8,-103.362826,20.727494
8,-103.36442,20.713766
8,-103.406616,20.751724
8,-103.388333,20.720556
8,-103.388333,20.720556
9,-103.364507,20.677347
9,-103.341939,20.699727
9,-103.166269,20.975817
9,-103.257568,20.849987
9,-103.161262,20.910939
9,-103.281667,20.786667
9,-103.2875,20.944444
9,-103.174722,20.769722
9,-103.186111,20.905556
9,-103.441667,20.4225
9,-103.413139,20.638054
9,-103.349722,20.797222
9,-103.40254,20.747525
9,-103.436781,20.639361
9,-103.389062,20.939628
10,-103.350622,20.685172
10,-103.300446,20.670478
10,-103.342414,20.702724
10,-103.365028,20.703401
10,-103.342222,20.676389
10,-103.174749,21.030521
10,-103.213663,20.93664
10,-103.160278,20.960833
10,-103.207537,20.747045
10,-103.393792,20.610676
10,-103.417446,20.601393
10,-103.466787,20.542757
10,-103.46248,20.521019
10,-103.550039,20.487916
10,-103.419167,20.672596
10,-103.424305,20.627771
10,-103.427928,20.795067
10,-103.425234,20.630091
10,-103.446638,20.772484
10,-103.403404,20.653892
10,-103.603333,20.733056
11,-103.372531,20.677287
11,-103.257568,20.849987
11,-103.307222,20.638611
11,-103.290322,20.604001
11,-103.433413,20.585608
11,-103.468611,20.438611
11,-103.251393,20.622639
11,-103.388333,20.720556
11,-103.354275,20.718593
11,-103.597222,20.9125
12,-103.37601,20.698905
12,-103.334422,20.690884
12,-103.340781,20.665416
12,-103.295331,20.836699
12,-103.20603,20.944974
12,-103.139515,20.955085
12,-103.446399,20.539364
12,-103.400265,20.655972
12,-103.452222,20.629401
12,-103.422018,20.594255
12,-103.419254,20.743084
12,-103.359544,20.714361
12,-103.328088,20.798005
12,-103.45364,20.648909
12,-103.388333,20.720556
12,-103.395445,20.953281
13,-103.185854,20.51854
13,-103.355604,20.685289
13,-103.347004,20.682843
13,-103.342222,20.676389
13,-103.324325,20.672015
13,-103.326361,20.645751
13,-103.355537,20.670386
13,-103.383674,20.66214
13,-103.396359,20.684147
13,-103.389556,20.685838
13,-103.197184,20.408038
13,-103.150833,21.064167
13,-103.393099,20.593143
13,-103.447854,20.552123
13,-103.303201,20.639344
13,-103.4,20.488611
13,-103.419631,20.676659
13,-103.411312,20.650518
14,-103.394636,20.675729
14,-103.358039,20.67338
14,-103.340736,20.666274
14,-103.330762,20.654726
14,-103.392486,20.677496
14,-103.316646,20.647956
14,-103.354573,20.678607
14,-103.316341,20.687639
14,-103.312817,20.672446
14,-103.44,20.550556
14,-103.443412,20.546785
14,-103.388333,20.720556
14,-103.420784,20.685689
14,-103.371259,20.739844
14,-103.417005,20.642049
14,-103.418177,20.665367
14,-103.60282,20.947742
14,-103.41772,20.632559
15,-103.374011,20.698176
15,-103.383274,20.639847
15,-103.322964,20.660682
15,-103.353585,20.645596
15,-103.343951,20.679666
15,-103.359855,20.618177
15,-103.314603,20.732998
15,-103.109879,20.863164
15,-103.122778,20.856111
15,-103.231944,20.8875
15,-103.312901,20.617777
15,-103.295551,20.638418
15,-103.378859,20.534858
15,-103.443056,20.473611
15,-103.413856,20.718779
15,-103.430821,20.631886
15,-103.366589,20.728148
15,-103.416119,20.633881
15,-103.388999,20.720759
16,-103.364774,20.680936
16,-103.289023,20.675289
16,-103.292968,20.656707
16,-103.349614,20.687357
16,-103.275034,20.65063
16,-103.36116,20.670326
16,-103.361037,20.690862
16,-103.206098,20.982841
16,-103.282552,20.608511
16,-103.333889,20.5475
16,-103.263228,20.662549
16,-103.245556,20.623333
16,-103.245556,20.623333
16,-103.230845,20.62747
16,-103.432465,20.666064
16,-103.431238,20.636222
16,-103.393713,20.72059
16,-103.412966,20.632032
16,-103.412139,20.653099
16,-103.404616,20.636666
16,-103.449015,20.631098
16,-103.417364,20.688548
16,-103.451165,20.633847
16,-103.347904,20.746306
17,-103.385768,20.701383
17,-103.39727,20.687616
17,-103.377388,20.675867
17,-103.368584,20.704481
17,-103.316146,20.651076
17,-103.257464,20.3762
17,-103.139556,20.954687
17,-103.220833,20.969167
17,-103.196556,20.926689
17,-103.441667,20.4225
17,-103.451178,20.606357
17,-103.388223,20.711683
17,-103.499874,20.787476
17,-103.412978,20.674456
17,-103.471108,20.626334
17,-103.426293,20.668668
17,-103.341327,20.751642
17,-103.359595,20.72019
17,-103.388333,20.720556
18,-103.393386,20.687037
18,-103.283361,20.650653
18,-103.356141,20.650188
18,-103.303004,20.64669
18,-103.298954,20.663131
18,-103.260756,20.784538
18,-103.187611,20.836146
18,-103.188884,20.816661
18,-103.393792,20.610676
18,-103.293643,20.604663
18,-103.45227,20.459348
18,-103.433429,20.587714
18,-103.274968,20.626383
18,-103.381305,20.716095
18,-103.434557,20.646518
18,-103.392669,20.762024
18,-103.441851,20.650841
18,-103.384317,20.711976
18,-103.384287,20.711908
19,-103.377683,20.667535
19,-103.373915,20.649375
19,-103.346589,20.695745
19,-103.312223,20.713583
19,-103.388221,20.698793
19,-103.312499,20.658282
19,-103.342222,20.676389
19,-103.305681,20.65756
19,-103.235709,20.446974
19,-103.21958,20.921141
19,-103.229435,20.80163
19,-103.204541,20.975793
19,-103.384764,20.598328
19,-103.426897,20.536218
19,-103.253233,20.453706
19,-103.430833,20.898333
19,-103.438042,20.802186
19,-103.57747,20.90503
19,-103.393897,20.746424
19,-103.425568,20.666775
19,-103.444687,20.682739
19,-103.535,20.813611
19,-103.376444,20.895556
19,-103.430595,20.663448
20,-103.314092,20.654937
20,-103.369476,20.669178
20,-103.386239,20.633539
20,-103.348784,20.711095
20,-103.32243,20.700593
20,-103.374771,20.684747
20,-103.336286,20.675037
20,-103.327909,20.675769
20,-103.349087,20.671982
20,-103.207472,20.746975
20,-103.364056,20.567254
20,-103.425353,20.662254
20,-103.37255,20.741913
20,-103.461582,20.634456
20,-103.366013,20.721264
21,-103.306866,20.560254
21,-103.358151,20.669196
21,-103.338336,20.630958
21,-103.322187,20.713378
21,-103.373131,20.687681
21,-103.365028,20.703401
21,-103.342222,20.676389
21,-103.209012,20.79112
21,-103.285926,20.82389
21,-103.307006,20.62028
21,-103.287906,20.614423
21,-103.341667,20.486111
21,-103.245556,20.623333
21,-103.245556,20.623333
21,-103.243023,20.626774
21,-103.431716,20.669951
21,-103.441825,20.601335
21,-103.374723,20.723671
21,-103.416547,20.666381
21,-103.431558,20.648439
22,-103.360094,20.662883
22,-103.310851,20.704219
22,-103.369267,20.708712
22,-103.312679,20.702282
22,-103.345167,20.696672
22,-103.286271,20.653426
22,-103.309429,20.662289
22,-103.212924,20.909667
22,-103.263171,20.839429
22,-103.112756,20.863492
22,-103.297384,20.620581
22,-103.308056,20.430278
22,-103.465014,20.546618
22,-103.44519,20.480571
22,-103.249737,20.66786
22,-103.45553,20.649544
22,-103.449089,20.676341
22,-103.404934,20.680931
22,-103.376613,20.723936
22,-103.397506,20.63896
23,-103.281954,20.561028
23,-103.314516,20.658663
23,-103.342222,20.676389
23,-103.389365,20.685585
23,-103.380175,20.697461
23,-103.304014,20.664786
23,-103.363937,20.684173
23,-103.376394,20.687327
23,-103.263139,20.839464
23,-103.1875,21.0075
23,-103.163074,20.911216
23,-103.379068,20.606438
23,-103.317588,20.638715
23,-103.295306,20.639644
23,-103.367772,20.529554
23,-103.251564,20.60363
